UserID,ItemID,overall,Visuals,Direction,Story,Acting
147,1800216534,5,5,5,5,5
147,1800217371,5,5,5,5,5
147,1800218762,3,5,5,5,5
147,1800221317,4,5,5,5,5
147,1800223031,5,5,5,5,5
147,1800228066,5,5,5,5,5
147,1800230900,4,5,5,5,5
147,1800231636,3,5,5,5,5
147,1800232958,5,5,5,5,5
147,1800235258,5,5,5,5,5
147,1800235872,4,5,5,5,5
147,1800238182,4,5,5,5,5
147,1800238578,4,5,5,5,5
147,1800240415,4,5,5,5,5
147,1800240440,3,5,5,5,5
147,1800243088,4,5,5,5,5
147,1800245006,4,5,5,5,5
147,1800245829,5,5,5,5,5
147,1800247298,5,5,5,5,5
147,1800252195,4,5,5,5,5
147,1800253182,3,5,5,5,5
147,1800256345,4,5,5,5,5
147,1800258169,4,5,5,5,5
147,1800258211,4,5,5,5,5
147,1800258471,3,5,5,5,5
147,1800260787,4,5,5,5,5
147,1800261897,5,5,5,5,5
147,1800267501,4,5,5,5,5
147,1800267910,5,5,5,5,5
147,1800275050,3,5,5,5,5
147,1800282126,2,5,5,5,5
147,1800283691,3,5,5,5,5
147,1800284170,4,5,5,5,5
147,1800285442,4,5,5,5,5
147,1800300930,4,5,5,5,5
147,1800316893,3,5,5,5,5
147,1800317050,3,5,5,5,5
147,1800317443,5,5,5,5,5
147,1800322054,3,5,5,5,5
147,1800340322,5,5,5,5,5
147,1800340506,5,5,5,5,5
147,1800340678,5,5,5,5,5
147,1800340927,4,5,5,5,5
147,1800341039,5,5,5,5,5
147,1800341333,4,5,5,5,5
147,1800341348,3,5,5,5,5
147,1800341479,4,5,5,5,5
147,1800341693,5,5,5,5,5
147,1800341783,4,5,5,5,5
147,1800342627,4,5,5,5,5
147,1800344656,4,5,5,5,5
147,1800350475,3,5,5,5,5
147,1800350986,4,5,5,5,5
147,1800351534,4,5,5,5,5
147,1800351979,4,5,5,5,5
147,1800352357,2,5,5,5,5
147,1800352372,4,5,5,5,5
147,1800353817,5,5,5,5,5
147,1800353910,5,5,5,5,5
147,1800353972,5,5,5,5,5
147,1800354935,4,5,5,5,5
147,1800354943,4,5,5,5,5
147,1800359873,4,5,5,5,5
147,1800359981,4,5,5,5,5
147,1800359985,4,5,5,5,5
147,1800361193,4,5,5,5,5
147,1800362821,4,5,5,5,5
147,1800362899,5,5,5,5,5
147,1800363151,5,5,5,5,5
147,1800363168,5,5,5,5,5
147,1800364042,5,5,5,5,5
147,1800367007,4,5,5,5,5
147,1800372697,2,5,5,5,5
147,1800419499,3,5,5,5,5
147,1800419889,3,5,5,5,5
147,1800419971,4,5,5,5,5
147,1800419988,4,5,5,5,5
147,1800420003,3,5,5,5,5
147,1800420407,5,5,5,5,5
147,1800420528,4,5,5,5,5
147,1800424013,5,5,5,5,5
147,1800444902,4,5,5,5,5
147,1800444945,3,5,5,5,5
147,1802443561,4,5,5,5,5
147,1802761041,3,5,5,5,5
147,1802761123,4,5,5,5,5
147,1802761241,4,5,5,5,5
147,1802813191,5,5,5,5,5
147,1802821120,5,5,5,5,5
147,1802837000,4,5,5,5,5
147,1802837507,5,5,5,5,5
147,1802953401,4,5,5,5,5
147,1803242024,5,5,5,5,5
147,1803453994,5,5,5,5,5
147,1803454613,4,5,5,5,5
147,1803471095,4,5,5,5,5
147,1804090603,5,5,5,5,5
147,1804090611,4,5,5,5,5
147,1804094774,4,5,5,5,5
147,1804094932,5,5,5,5,5
147,1804094938,5,5,5,5,5
147,1804104826,4,5,5,5,5
147,1804104841,3,5,5,5,5
147,1804126130,4,5,5,5,5
147,1804133339,3,5,5,5,5
147,1804133342,4,5,5,5,5
147,1804133346,4,5,5,5,5
147,1804288900,3,5,5,5,5
147,1804288910,4,5,5,5,5
147,1804318777,3,5,5,5,5
147,1804361439,3,5,5,5,5
147,1804364755,4,5,5,5,5
147,1804383552,4,5,5,5,5
147,1804383559,4,5,5,5,5
147,1804383571,4,5,5,5,5
147,1804383575,4,5,5,5,5
147,1804383577,2,5,5,5,5
147,1804471389,2,5,5,5,5
147,1804476721,3,5,5,5,5
147,1804476862,5,5,5,5,5
147,1804476882,4,5,5,5,5
147,1804516780,4,5,5,5,5
147,1804539549,4,5,5,5,5
147,1804578215,4,5,5,5,5
147,1804707629,3,5,5,5,5
147,1804736435,4,5,5,5,5
147,1804736442,3,5,5,5,5
147,1804738128,5,5,5,5,5
147,1804749968,4,5,5,5,5
147,1804851376,3,5,5,5,5
147,1804856734,4,5,5,5,5
147,1804857429,5,5,5,5,5
147,1804857894,4,5,5,5,5
147,1804861086,4,5,5,5,5
147,1804892925,5,5,5,5,5
147,1805535145,3,5,5,5,5
147,1805535161,3,5,5,5,5
147,1805535166,4,5,5,5,5
147,1805535170,3,5,5,5,5
147,1805537010,4,5,5,5,5
147,1805537017,4,5,5,5,5
147,1805540029,4,5,5,5,5
147,1805540036,4,5,5,5,5
147,1807211778,4,5,5,5,5
147,1807426879,4,5,5,5,5
147,1807426884,3,5,5,5,5
147,1807426890,4,5,5,5,5
147,1807426893,5,5,5,5,5
147,1807428631,3,5,5,5,5
147,1807428926,4,5,5,5,5
147,1807428937,3,5,5,5,5
147,1807432594,5,5,5,5,5
147,1807432836,5,5,5,5,5
147,1807432839,3,5,5,5,5
147,1807437047,4,5,5,5,5
147,1807437054,3,5,5,5,5
147,1807463607,4,5,5,5,5
147,1807473444,3,5,5,5,5
147,1807473644,4,5,5,5,5
147,1807485310,4,5,5,5,5
147,1807537463,5,5,5,5,5
147,1807592174,4,5,5,5,5
147,1807592183,5,5,5,5,5
147,1807598785,2,5,5,5,5
147,1807615005,2,5,5,5,5
147,1807617199,4,5,5,5,5
147,1807634444,4,5,5,5,5
147,1807634513,3,5,5,5,5
147,1807634842,3,5,5,5,5
147,1807645163,3,5,5,5,5
147,1807657195,4,5,5,5,5
147,1807731530,4,5,5,5,5
147,1807733574,3,5,5,5,5
147,1807743620,4,5,5,5,5
147,1807751013,3,5,5,5,5
147,1807751254,3,5,5,5,5
147,1807761085,5,5,5,5,5
147,1807776024,4,5,5,5,5
147,1807776036,4,5,5,5,5
147,1807776039,4,5,5,5,5
147,1807776045,3,5,5,5,5
147,1807776055,5,5,5,5,5
147,1807776058,4,5,5,5,5
147,1807776063,4,5,5,5,5
147,1807776067,4,5,5,5,5
147,1807776248,5,5,5,5,5
147,1807784298,4,5,5,5,5
147,1807799978,4,5,5,5,5
147,1807800000,4,5,5,5,5
147,1807809591,4,5,5,5,5
147,1807812147,5,5,5,5,5
147,1807812170,3,5,5,5,5
147,1807816004,5,5,5,5,5
147,1807816302,4,5,5,5,5
147,1807816356,3,5,5,5,5
147,1807816360,3,5,5,5,5
147,1807828688,4,5,5,5,5
147,1807838809,4,5,5,5,5
147,1807858198,4,5,5,5,5
147,1807858489,5,5,5,5,5
147,1807858511,3,5,5,5,5
147,1807858520,3,5,5,5,5
147,1807859428,3,5,5,5,5
147,1807859442,4,5,5,5,5
147,1807859445,3,5,5,5,5
147,1807859573,2,5,5,5,5
147,1807863382,2,5,5,5,5
147,1807866495,4,5,5,5,5
147,1808393853,4,5,5,5,5
147,1808396013,4,5,5,5,5
147,1808396025,4,5,5,5,5
147,1808402795,5,5,5,5,5
147,1808402936,4,5,5,5,5
147,1808403329,4,5,5,5,5
147,1808403441,4,5,5,5,5
147,1808403836,3,5,5,5,5
147,1808404010,3,5,5,5,5
147,1808404343,2,5,5,5,5
147,1808404398,3,5,5,5,5
147,1808404439,4,5,5,5,5
147,1808404477,5,5,5,5,5
147,1808404549,4,5,5,5,5
147,1808405048,3,5,5,5,5
147,1808405082,2,5,5,5,5
147,1808405250,4,5,5,5,5
147,1808405308,4,5,5,5,5
147,1808405428,5,5,5,5,5
147,1808405515,5,5,5,5,5
147,1808405757,4,5,5,5,5
147,1808405886,4,5,5,5,5
147,1808406322,4,5,5,5,5
147,1808409320,4,5,5,5,5
147,1808410707,3,5,5,5,5
147,1808411888,5,5,5,5,5
147,1808411901,4,5,5,5,5
147,1808411996,3,5,5,5,5
147,1808412044,3,5,5,5,5
147,1808412410,4,5,5,5,5
147,1808412549,4,5,5,5,5
147,1808412615,4,5,5,5,5
147,1808414381,4,5,5,5,5
147,1808415451,3,5,5,5,5
147,1808416650,4,5,5,5,5
147,1808418410,3,5,5,5,5
147,1808418750,3,5,5,5,5
147,1808420114,4,5,5,5,5
147,1808420230,3,5,5,5,5
147,1808421437,4,5,5,5,5
147,1808429530,4,5,5,5,5
147,1808429955,3,5,5,5,5
147,1808435494,3,5,5,5,5
147,1808435651,4,5,5,5,5
147,1808438656,3,5,5,5,5
147,1808439408,3,5,5,5,5
147,1808439458,2,5,5,5,5
147,1808440472,3,5,5,5,5
147,1808443070,3,5,5,5,5
147,1808474115,4,5,5,5,5
147,1808481189,4,5,5,5,5
147,1808489310,4,5,5,5,5
149,1800018639,5,5,5,5,5
149,1800019191,5,4,5,5,4
149,1800020044,3,4,2,4,5
149,1800021642,5,5,5,5,5
149,1800024967,5,5,5,5,5
149,1800025762,5,5,5,5,5
149,1800025816,5,5,4,5,5
149,1800124151,5,5,5,5,5
149,1800173241,5,5,5,5,5
149,1800228066,5,5,5,5,5
149,1800240415,5,5,5,5,5
149,1800253182,5,5,5,5,5
149,1800300938,5,5,5,5,5
149,1800341693,5,5,5,5,5
149,1800341783,5,4,5,5,5
149,1800350465,2,1,1,3,4
149,1800420000,1,5,5,5,5
149,1800420528,4,5,5,4,4
149,1800424121,5,5,5,5,5
149,1803454613,5,5,5,5,5
149,1804104796,5,4,5,4,5
149,1804379947,5,5,5,4,5
149,1804383585,5,5,5,5,5
149,1804476721,5,5,5,5,5
149,1804713420,5,5,5,5,5
149,1804738128,2,3,1,2,2
149,1804749968,5,5,5,5,5
149,1805535170,5,5,5,5,4
149,1807426884,5,4,5,5,5
149,1807645166,5,5,5,5,4
149,1807839027,2,5,1,2,3
149,1807858489,5,5,5,5,5
149,1807879445,3,3,4,4,3
149,1808405164,5,5,5,5,5
149,1808405250,5,5,5,5,5
149,1808405428,5,5,5,5,5
149,1808412549,5,5,4,4,5
149,1808443070,5,5,5,5,5
149,1808461279,5,5,5,5,5
150,1800023508,5,4,4,5,5
150,1800024594,4,4,4,4,4
150,1800106616,5,5,5,5,5
150,1800196307,5,5,5,5,5
150,1800216539,1,3,1,1,1
150,1800217371,5,5,5,5,5
150,1800366569,3,5,4,4,3
150,1800420407,5,5,5,5,5
150,1802837000,4,5,4,4,4
150,1804738128,5,5,5,5,5
150,1804856734,1,5,1,1,2
150,1807432839,3,3,4,3,4
150,1807812170,1,1,2,2,1
150,1807993019,2,2,2,2,3
150,1808403030,5,5,5,3,5
150,1808403236,4,5,4,4,4
150,1808403329,4,5,4,5,5
150,1808403836,5,5,5,4,5
150,1808404010,2,5,2,2,4
150,1808404300,3,5,3,3,4
150,1808404306,4,5,4,4,5
150,1808404398,3,3,3,2,4
150,1808405428,4,5,5,5,5
150,1808405757,4,4,4,4,5
150,1808409320,4,5,4,4,5
150,1808409330,4,5,4,4,5
150,1808412294,2,5,2,2,4
150,1808416650,2,5,2,1,3
150,1808421435,3,3,2,2,4
150,1808429955,2,5,2,1,3
150,1808435938,3,5,3,3,5
150,1808439458,2,5,2,2,3
150,1808440470,4,5,4,4,4
151,1800019304,5,5,5,5,5
151,1800022581,5,5,5,5,5
151,1800061638,5,4,5,5,5
151,1800073239,5,5,5,5,5
151,1800096752,5,5,5,5,5
151,1800119952,5,5,5,4,5
151,1800217371,5,5,5,5,5
151,1802813191,4,5,5,5,5
151,1803454613,4,4,4,5,5
151,1804738128,5,5,5,5,5
151,1807428853,5,5,5,5,5
151,1807537463,5,5,5,5,5
151,1807592178,5,5,5,5,5
151,1807858489,5,5,5,5,5
151,1808404170,1,1,1,1,1
151,1808405082,1,2,1,2,1
151,1808405428,5,5,5,5,5
151,1808437039,4,4,4,5,5
154,1800018620,4,3,4,4,4
154,1800018632,5,5,5,5,5
154,1800018639,5,5,5,5,5
154,1800018654,5,5,5,5,5
154,1800018659,5,5,5,5,5
154,1800018676,5,5,5,5,5
154,1800018710,4,5,4,5,4
154,1800018733,5,5,5,5,5
154,1800018755,2,5,1,2,2
154,1800018938,1,2,1,1,2
154,1800019048,4,4,4,4,3
154,1800019337,5,5,5,5,5
154,1800019388,4,4,4,5,4
154,1800019457,4,4,4,4,4
154,1800019506,5,3,5,5,5
154,1800019512,4,4,4,4,5
154,1800019537,4,4,4,5,4
154,1800019665,5,5,5,5,5
154,1800019695,5,5,5,5,5
154,1800019794,5,5,4,5,5
154,1800019822,3,4,3,4,3
154,1800020044,4,4,3,4,4
154,1800020107,4,5,4,5,4
154,1800020227,4,3,4,4,4
154,1800020245,3,5,3,3,4
154,1800020307,5,5,5,5,5
154,1800020333,5,5,4,5,5
154,1800020374,5,5,5,5,5
154,1800020489,5,5,5,5,4
154,1800020507,5,5,4,5,4
154,1800020522,5,5,5,5,5
154,1800020586,3,4,3,4,3
154,1800020600,4,4,4,5,4
154,1800020664,5,5,5,5,4
154,1800020738,3,4,3,4,4
154,1800021161,3,4,3,4,4
154,1800021188,3,5,3,5,3
154,1800021290,3,3,2,5,3
154,1800021301,4,4,4,5,4
154,1800021319,2,2,2,4,3
154,1800021513,4,5,4,5,4
154,1800021531,5,5,5,5,5
154,1800022026,5,4,4,5,5
154,1800022060,3,5,3,5,3
154,1800022096,3,3,3,4,3
154,1800022106,5,5,5,5,5
154,1800022439,3,3,3,4,3
154,1800023963,5,5,4,5,3
154,1800024106,3,4,3,5,3
154,1800024170,4,4,4,5,4
154,1800024381,5,5,5,5,4
154,1800024386,5,5,5,5,4
154,1800024744,3,4,3,4,3
154,1800024763,4,5,4,5,3
154,1800024880,5,5,4,5,4
154,1800025180,5,5,4,5,4
154,1800025187,3,3,3,3,3
154,1800025223,5,5,4,5,5
154,1800025230,4,4,4,5,4
154,1800025366,5,5,4,5,4
154,1800025486,5,4,4,5,5
154,1800025816,4,4,4,4,4
154,1800026019,3,3,3,3,3
154,1800026046,4,5,5,5,5
154,1800026145,5,5,5,5,4
154,1800026231,5,4,4,5,5
154,1800026237,5,4,4,5,4
154,1800026332,5,5,5,5,5
154,1800032595,3,4,3,4,3
154,1800035416,3,3,3,4,4
154,1800035718,4,5,3,5,4
154,1800036526,4,5,5,5,4
154,1800040967,3,1,3,3,3
154,1800043163,5,5,4,5,5
154,1800043183,2,2,2,3,2
154,1800044667,3,4,4,5,3
154,1800046320,5,5,4,5,4
154,1800046808,4,5,3,5,3
154,1800046857,4,3,3,5,4
154,1800047330,3,3,2,4,3
154,1800047766,5,5,5,5,4
154,1800048875,4,4,4,5,4
154,1800049350,5,5,5,5,5
154,1800049701,5,5,5,5,5
154,1800051573,1,1,2,4,1
154,1800051647,4,4,4,4,4
154,1800051653,4,4,3,5,3
154,1800051973,3,3,3,4,3
154,1800051995,5,4,4,5,5
154,1800052437,5,5,5,5,5
154,1800053000,3,3,3,4,3
154,1800054077,5,5,4,5,5
154,1800054242,3,4,3,5,2
154,1800057265,5,5,5,5,4
154,1800060243,4,5,5,4,4
154,1800061638,5,5,5,5,5
154,1800062697,5,5,5,5,5
154,1800062915,5,5,5,5,5
154,1800062946,3,2,2,3,3
154,1800066240,5,5,5,5,4
154,1800066447,4,5,5,4,4
154,1800068037,5,5,5,5,4
154,1800068178,5,5,5,5,5
154,1800068681,4,4,4,5,4
154,1800070006,5,5,5,5,5
154,1800070046,5,5,5,5,5
154,1800071729,4,4,4,5,5
154,1800073239,5,5,5,5,5
154,1800074038,4,4,3,5,4
154,1800074058,4,4,3,5,3
154,1800074089,3,4,3,5,2
154,1800074095,3,4,2,5,2
154,1800075743,4,5,3,5,2
154,1800078490,3,4,3,4,3
154,1800078893,4,5,3,5,3
154,1800081419,5,4,4,5,4
154,1800082735,5,5,5,5,5
154,1800082750,3,4,3,4,4
154,1800082796,2,2,2,2,2
154,1800082838,2,3,2,3,2
154,1800087802,3,4,2,5,3
154,1800096752,5,5,5,5,5
154,1800099328,4,5,4,5,4
154,1800101006,5,5,4,5,4
154,1800101011,5,5,5,5,3
154,1800101018,3,3,3,4,3
154,1800105736,5,5,3,5,3
154,1800105894,4,5,4,5,3
154,1800107071,5,5,5,5,5
154,1800107656,4,5,3,5,4
154,1800108407,3,3,2,5,3
154,1800108522,5,5,5,5,4
154,1800108719,4,5,4,5,3
154,1800110207,5,5,5,5,5
154,1800110377,3,4,4,5,3
154,1800111258,5,5,5,5,5
154,1800111267,4,4,3,5,2
154,1800113089,5,4,4,5,5
154,1800113815,4,5,3,5,3
154,1800115879,4,4,4,5,4
154,1800116994,5,5,4,5,5
154,1800117702,4,4,4,5,4
154,1800118494,3,3,3,5,2
154,1800121659,5,5,5,5,4
154,1800126187,5,4,3,5,3
154,1800126213,4,4,2,5,2
154,1800126597,4,3,3,5,3
154,1800126702,5,5,5,5,5
154,1800127818,4,4,4,5,3
154,1800129586,5,5,5,5,4
154,1800130925,4,5,4,5,4
154,1800132442,4,4,4,4,3
154,1800133612,4,3,4,5,3
154,1800134285,4,4,4,4,4
154,1800134720,5,5,5,5,5
154,1800134855,4,4,4,5,5
154,1800135311,5,5,5,5,4
154,1800135810,4,5,4,5,4
154,1800135814,5,5,5,5,5
154,1800137971,5,5,5,5,5
154,1800137982,5,5,4,5,4
154,1800141261,5,5,5,5,5
154,1800141720,4,4,4,4,4
154,1800142010,3,4,3,4,4
154,1800143783,4,4,4,5,4
154,1800144026,5,5,5,5,5
154,1800146379,5,5,5,5,5
154,1800147783,3,5,2,5,3
154,1800148683,5,5,5,5,5
154,1800148719,5,5,4,5,4
154,1800149312,5,5,5,5,5
154,1800150158,4,5,4,5,4
154,1800157060,4,5,4,4,4
154,1800159562,5,5,5,5,5
154,1800160207,5,5,5,5,5
154,1800161524,5,5,5,5,5
154,1800161549,3,4,3,3,3
154,1800161887,5,5,5,5,5
154,1800162089,5,5,5,5,5
154,1800165143,3,5,3,5,3
154,1800165355,2,3,3,4,2
154,1800165683,5,5,5,5,5
154,1800166485,4,5,4,5,4
154,1800168210,5,5,5,5,5
154,1800168581,3,3,3,4,4
154,1800169436,5,5,5,5,5
154,1800170513,5,4,5,5,5
154,1800170847,4,4,4,4,4
154,1800171299,5,5,5,5,5
154,1800172534,3,3,3,3,3
154,1800172624,2,3,2,4,3
154,1800174173,4,5,4,4,4
154,1800175415,3,3,3,4,3
154,1800177201,4,4,3,5,4
154,1800178698,5,5,5,5,4
154,1800178989,5,5,5,5,5
154,1800181502,5,4,4,5,3
154,1800181940,5,5,5,5,5
154,1800183637,4,5,3,3,4
154,1800184255,5,5,5,5,5
154,1800184536,4,5,3,5,4
154,1800187018,5,5,5,5,4
154,1800190621,5,4,4,5,5
154,1800193151,4,4,4,4,4
154,1800193274,5,5,5,4,4
154,1800195527,5,5,5,5,5
154,1800195627,5,5,5,5,4
154,1800195659,5,5,5,5,5
154,1800196307,4,4,4,4,4
154,1800197090,4,4,2,5,2
154,1800197104,3,4,3,4,3
154,1800201304,5,5,5,5,5
154,1800203488,5,5,4,5,5
154,1800204996,3,3,3,3,3
154,1800215888,3,4,3,5,3
154,1800217371,5,5,5,5,5
154,1800220730,5,5,4,5,4
154,1800222436,4,4,4,5,4
154,1800222974,4,5,4,4,5
154,1800226270,5,4,5,5,5
154,1800227659,5,5,5,5,5
154,1800228066,5,5,5,5,5
154,1800231636,5,5,5,5,5
154,1800234414,5,5,5,5,5
154,1800238182,5,5,5,5,4
154,1800239356,3,4,4,4,3
154,1800240281,4,5,4,4,4
154,1800245686,5,5,5,5,5
154,1800245829,4,5,4,4,5
154,1800246093,4,5,4,5,3
154,1800249953,3,3,3,3,3
154,1800252242,4,4,4,5,4
154,1800253370,5,5,5,5,4
154,1800253724,4,4,4,5,5
154,1800254903,5,5,4,5,3
154,1800255417,4,4,3,5,3
154,1800258471,4,4,4,5,4
154,1800258846,5,5,5,5,4
154,1800259259,5,5,5,5,5
154,1800260787,5,5,4,5,5
154,1800260882,3,4,3,4,3
154,1800261521,4,5,4,5,4
154,1800262782,3,3,3,2,3
154,1800266439,4,5,4,5,4
154,1800267628,5,5,4,5,4
154,1800272771,3,3,3,3,3
154,1800282126,3,3,3,3,3
154,1800283691,3,4,3,3,3
154,1800285442,5,5,5,5,5
154,1800287671,1,1,1,2,1
154,1800290380,4,4,3,4,4
154,1800294557,5,5,5,5,5
154,1800295930,2,3,2,4,3
154,1800296744,2,4,2,4,4
154,1800310124,5,5,5,5,4
154,1800318700,5,5,5,5,4
154,1800322020,5,5,5,5,5
154,1800340271,4,4,3,5,4
154,1800340366,4,4,4,4,4
154,1800340413,5,5,4,5,4
154,1800340431,5,5,5,5,5
154,1800340580,3,3,3,3,3
154,1800340649,5,5,5,5,5
154,1800340823,5,5,5,5,5
154,1800340828,3,3,3,3,3
154,1800340831,2,2,1,5,2
154,1800340927,5,5,5,5,5
154,1800340965,4,5,3,4,4
154,1800341039,5,4,5,5,5
154,1800341479,5,5,5,5,5
154,1800341693,4,5,3,5,4
154,1800341783,5,5,5,5,5
154,1800350348,5,5,5,5,4
154,1800350977,5,5,4,5,4
154,1800351401,4,4,4,4,4
154,1800353483,5,5,5,5,5
154,1800353545,5,5,5,5,4
154,1800353972,3,3,3,3,4
154,1800354138,2,2,2,4,2
154,1800359981,5,4,4,5,5
154,1800359985,3,5,3,5,4
154,1800361193,5,5,5,5,5
154,1800362899,5,5,5,4,5
154,1800363168,3,2,3,4,4
154,1800365567,5,5,5,5,5
154,1800367822,5,5,5,5,5
154,1800378060,4,5,4,4,4
154,1800419889,3,4,3,4,4
154,1800424121,5,5,5,5,5
154,1802443561,5,5,5,5,5
154,1802814458,5,5,5,5,5
154,1802816835,5,5,5,5,3
154,1802817215,3,4,3,5,3
154,1802817216,5,5,4,5,2
154,1802821120,5,5,5,5,5
154,1802827715,1,1,1,1,1
154,1802830366,4,4,3,4,4
154,1802837507,4,5,3,4,2
154,1802953388,4,4,4,5,5
154,1802957648,4,5,4,5,4
154,1803242036,2,2,2,5,1
154,1803242037,5,5,5,5,4
154,1803242039,1,1,1,1,1
154,1803242041,5,5,5,5,3
154,1803242042,3,4,3,4,3
154,1803242043,5,4,4,5,2
154,1803242457,5,5,5,5,5
154,1803248910,4,5,4,4,4
154,1803453964,3,3,3,5,4
154,1803453994,5,5,5,5,5
154,1803471095,4,4,4,5,4
154,1803471098,4,5,4,4,4
154,1804034827,3,4,3,4,4
154,1804104841,3,4,3,4,3
154,1804147056,5,5,4,5,1
154,1804288900,4,2,3,3,4
154,1804318783,5,5,4,5,5
154,1804319158,2,2,2,2,2
154,1804319402,4,4,3,4,3
154,1804329549,4,4,4,5,3
154,1804329627,3,3,2,3,3
154,1804369560,5,5,5,5,3
154,1804379957,4,5,4,5,4
154,1804383571,3,3,2,4,4
154,1804383575,3,5,3,4,3
154,1804383671,4,4,4,5,4
154,1804476879,5,4,4,4,5
154,1804476882,3,4,3,4,3
154,1804516780,3,4,3,4,3
154,1804713420,5,5,5,5,5
154,1804724738,4,4,3,5,4
154,1804763109,4,5,4,4,4
154,1804850845,5,5,5,5,4
154,1805535145,2,3,2,5,3
154,1805540036,5,5,5,5,4
154,1806614153,5,5,4,5,3
154,1807426884,5,5,5,5,5
154,1807426893,3,3,3,3,4
154,1807427149,3,4,2,4,4
154,1807432830,3,4,2,5,2
154,1807432841,4,5,3,5,5
154,1807485310,5,5,5,5,5
154,1807530862,4,5,4,5,3
154,1807579301,5,5,5,5,5
154,1807657647,5,5,5,5,4
154,1807731530,5,5,5,5,5
154,1807733614,2,3,2,3,3
154,1807743675,5,5,5,5,4
154,1807761085,5,5,5,5,5
154,1807776024,4,5,4,5,4
154,1807792666,4,4,3,4,4
154,1807812147,3,3,3,4,4
154,1807812170,4,4,4,5,4
154,1807816356,5,5,5,5,5
154,1807839283,4,5,4,5,4
154,1807863342,3,3,2,5,4
154,1807863382,1,1,1,2,1
154,1807879064,3,4,3,4,4
154,1808396041,4,4,3,5,4
154,1808402936,4,4,4,5,5
154,1808403236,2,3,2,4,3
154,1808403329,5,5,4,5,5
154,1808403689,3,4,3,4,3
154,1808403751,3,3,3,4,3
154,1808403836,5,5,5,5,5
154,1808403940,4,4,4,5,4
154,1808404477,5,5,5,5,5
154,1808404537,3,4,4,3,4
154,1808404622,3,4,3,4,2
154,1808409407,4,5,3,4,3
154,1808410707,2,3,2,2,3
154,1808411942,3,4,3,4,4
154,1808412044,3,4,3,4,4
154,1808417915,3,4,3,3,3
154,1808418410,4,3,4,4,4
154,1808418721,3,3,3,5,4
154,1808421435,3,3,3,5,3
154,1808421437,4,5,4,5,4
154,1808433589,5,5,5,5,5
154,1808439458,2,3,2,3,3
154,1808440472,5,5,5,5,5
154,1808465878,4,4,3,5,4
154,1808487366,2,3,2,3,2
154,1808489310,4,4,4,5,4
159,1800019304,5,5,5,5,5
159,1800020413,5,5,5,5,5
159,1800080788,5,5,5,5,5
159,1800114768,5,4,4,5,5
159,1800156420,5,5,5,5,5
159,1800196701,5,5,5,5,5
159,1800233344,5,5,5,5,5
159,1800247298,5,5,5,5,5
159,1800353550,4,4,4,4,4
159,1803454613,4,4,4,4,5
159,1804383671,5,4,5,4,5
159,1807428937,4,5,5,5,5
159,1807579301,5,5,5,5,5
159,1808396034,4,4,4,4,4
159,1808403751,4,5,5,5,5
160,1800018548,4,3,4,4,4
160,1800018710,1,1,1,1,1
160,1800018761,5,5,4,5,5
160,1800018810,5,4,4,4,5
160,1800019068,1,1,1,1,1
160,1800019244,5,4,4,5,5
160,1800019297,4,4,4,5,5
160,1800019316,5,5,5,5,5
160,1800019357,2,2,2,2,2
160,1800019927,1,1,1,1,1
160,1800019929,1,1,1,1,1
160,1800020307,4,5,5,5,5
160,1800020374,5,5,5,5,5
160,1800020489,1,1,1,1,1
160,1800020664,2,3,3,2,2
160,1800021188,3,3,3,3,3
160,1800021290,5,5,5,5,5
160,1800022106,5,5,5,5,5
160,1800022700,1,1,1,1,1
160,1800022746,5,5,5,5,5
160,1800022899,1,1,1,1,1
160,1800023302,1,1,1,1,1
160,1800023483,1,1,1,1,1
160,1800023841,2,1,1,2,1
160,1800023909,1,1,1,1,1
160,1800024145,5,3,4,5,5
160,1800024516,1,1,1,1,1
160,1800024880,4,4,4,5,5
160,1800025962,5,5,5,5,5
160,1800026053,1,1,1,1,1
160,1800026332,1,1,1,1,1
160,1800026758,5,5,5,5,5
160,1800026869,5,5,5,5,5
160,1800035718,2,1,1,2,2
160,1800064203,3,3,3,3,3
160,1800064744,5,5,5,5,5
160,1800076081,5,4,5,5,5
160,1800088651,5,5,5,5,5
160,1800090593,1,1,1,1,1
160,1800096752,5,5,5,5,5
160,1800114635,3,1,2,2,3
160,1800119695,5,5,5,5,5
160,1800125214,1,1,1,1,1
160,1800137971,5,5,5,5,5
160,1800150158,5,5,5,5,5
160,1800160207,1,1,1,1,1
160,1800163613,1,1,1,1,1
160,1800169924,5,5,5,5,5
160,1800174173,5,5,4,5,5
160,1800175338,1,1,1,1,1
160,1800181940,4,4,4,4,4
160,1800183737,5,5,5,5,5
160,1800192965,5,5,5,5,5
160,1800194750,4,4,4,4,4
160,1800197104,1,1,1,1,1
160,1800210877,1,1,1,1,1
160,1800212379,1,1,1,1,1
160,1800233344,5,5,5,5,5
160,1800235955,5,3,4,4,4
160,1800240281,5,4,5,5,5
160,1800252204,1,1,1,1,1
160,1800253370,1,1,1,1,1
160,1800255845,5,5,5,5,5
160,1800258211,1,1,1,1,1
160,1800264832,1,1,1,1,1
160,1800272377,5,5,5,5,5
160,1800279640,1,1,1,1,1
160,1800283691,1,1,1,1,1
160,1800288820,1,1,1,1,1
160,1800317050,2,5,2,2,5
160,1800322020,2,2,2,1,2
160,1800353545,1,1,1,1,1
